N,frame_id,mode,yolo_ran,refreshed,sim,iou,lost_counter,frame_ms
6,125,TRACK,0,0,0.8042,,0,16.606
6,126,TRACK,1,1,0.8033,0.8975,0,33.963
6,127,TRACK,0,0,0.8683,,0,17.065
6,128,TRACK,0,0,0.8633,,0,17.358
6,129,TRACK,0,0,0.8636,,0,15.301
6,130,TRACK,0,0,0.8612,,0,13.432
6,131,TRACK,0,0,0.8620,,0,15.732
6,132,TRACK,1,1,0.8578,0.9232,0,32.077
6,133,TRACK,0,0,0.8540,,0,17.480
6,134,TRACK,0,0,0.8495,,0,16.412
6,135,TRACK,0,0,0.8483,,0,17.046
6,136,TRACK,0,0,0.8494,,0,13.412
6,137,TRACK,0,0,0.8452,,0,16.274
6,138,TRACK,1,1,0.8444,0.9343,0,35.721
6,139,TRACK,0,0,0.9446,,0,11.979
6,140,TRACK,0,0,0.9440,,0,18.599
6,141,TRACK,0,0,0.9441,,0,15.214
6,142,TRACK,0,0,0.9445,,0,14.510
6,143,TRACK,0,0,0.9436,,0,15.830
6,144,TRACK,1,1,0.9413,0.8650,0,36.054
6,145,TRACK,0,0,0.7914,,0,8.521
6,146,TRACK,0,0,0.7931,,0,19.683
6,147,TRACK,0,0,0.7927,,0,16.511
6,148,TRACK,0,0,0.7957,,0,16.567
6,149,TRACK,0,0,0.7913,,0,16.504
6,150,TRACK,1,1,0.7926,0.9307,0,44.613
6,151,TRACK,0,0,0.9248,,0,14.137
6,152,TRACK,0,0,0.9199,,0,17.292
6,153,TRACK,0,0,0.9203,,0,16.843
6,154,TRACK,0,0,0.9206,,0,15.929
6,155,TRACK,0,0,0.9192,,0,15.661
6,156,TRACK,1,1,0.9151,0.9176,0,35.406
6,157,TRACK,0,0,0.8765,,0,10.145
6,158,TRACK,0,0,0.8751,,0,17.057
6,159,TRACK,0,0,0.8721,,0,14.029
6,160,TRACK,0,0,0.8761,,0,15.201
6,161,TRACK,0,0,0.8697,,0,16.297
6,162,TRACK,1,1,0.8699,0.9564,0,36.403
6,163,TRACK,0,0,0.8243,,0,11.252
6,164,TRACK,0,0,0.8228,,0,17.393
6,165,TRACK,0,0,0.8246,,0,17.117
6,166,TRACK,0,0,0.8237,,0,14.074
6,167,TRACK,0,0,0.8240,,0,16.014
6,168,TRACK,1,1,0.8202,0.8630,0,35.099
6,169,TRACK,0,0,0.8195,,0,10.896
6,170,TRACK,0,0,0.8194,,0,17.675
6,171,TRACK,0,0,0.8187,,0,14.722
6,172,TRACK,0,0,0.8166,,0,13.619
6,173,TRACK,0,0,0.8194,,0,15.061
6,174,TRACK,1,1,0.8208,0.9194,0,33.288
6,175,TRACK,0,0,0.8230,,0,10.375
6,176,TRACK,0,0,0.8174,,0,17.135
6,177,TRACK,0,0,0.8189,,0,22.049
6,178,TRACK,0,0,0.8203,,0,14.896
6,179,TRACK,0,0,0.8199,,0,14.433
6,180,TRACK,1,1,0.8203,0.9085,0,34.630
6,181,TRACK,0,0,0.9415,,0,10.497
6,182,TRACK,0,0,0.9375,,0,14.942
6,183,TRACK,0,0,0.9369,,0,13.900
6,184,TRACK,0,0,0.9420,,0,14.979
6,185,TRACK,0,0,0.9356,,0,16.053
6,186,TRACK,1,1,0.9330,0.9140,0,28.809
6,187,TRACK,0,0,0.8065,,0,15.620
6,188,TRACK,0,0,0.8054,,0,15.786
6,189,TRACK,0,0,0.8069,,0,15.812
6,190,TRACK,0,0,0.8069,,0,12.131
6,191,TRACK,0,0,0.8070,,0,15.157
6,192,TRACK,1,1,0.8020,0.9337,0,34.868
