N,frame_id,mode,yolo_ran,refreshed,sim,iou,lost_counter,frame_ms
1,49,TRACK,1,1,0.9526,0.9070,0,34.927
1,50,TRACK,1,1,0.9254,0.9192,0,32.770
1,51,TRACK,1,1,0.9189,0.8687,0,42.449
1,52,TRACK,1,1,0.8462,0.9020,0,33.493
1,53,TRACK,1,1,0.9223,0.9290,0,35.089
1,54,TRACK,1,1,0.8998,0.9258,0,33.940
1,55,TRACK,1,1,0.9218,0.9432,0,36.744
1,56,TRACK,1,1,0.9108,0.9160,0,33.954
1,57,TRACK,1,1,0.9194,0.8780,0,34.518
1,58,TRACK,1,1,0.9393,0.8186,0,34.406
1,59,TRACK,1,1,0.8829,0.9238,0,36.675
1,60,TRACK,1,1,0.8760,0.9508,0,34.790
1,61,TRACK,1,1,0.9215,0.9448,0,36.181
1,62,TRACK,1,1,0.9251,0.9261,0,30.319
1,63,TRACK,1,1,0.9178,0.9576,0,31.469
1,64,TRACK,1,1,0.9362,0.9157,0,32.200
1,65,TRACK,1,1,0.8646,0.8847,0,35.455
1,66,TRACK,1,1,0.9352,0.9024,0,36.017
1,67,TRACK,1,1,0.9124,0.9184,0,31.135
1,68,TRACK,1,1,0.9308,0.9671,0,27.824
1,69,TRACK,1,1,0.9209,0.9547,0,35.291
1,70,TRACK,1,1,0.8599,0.9393,0,35.555
1,71,TRACK,1,1,0.8914,0.8823,0,36.787
1,72,TRACK,1,1,0.8629,0.9097,0,34.960
1,73,TRACK,1,1,0.8763,0.8536,0,32.731
1,74,TRACK,1,1,0.9583,0.9080,0,32.877
1,75,TRACK,1,1,0.8871,0.8756,0,30.057
1,76,TRACK,1,1,0.8246,0.9299,0,33.874
1,77,TRACK,1,1,0.9443,0.9555,0,36.574
1,78,TRACK,1,1,0.9429,0.8977,0,33.059
1,79,TRACK,1,1,0.8908,0.9605,0,35.662
1,80,TRACK,1,1,0.9117,0.9428,0,32.935
1,81,TRACK,1,1,0.8937,0.9344,0,35.099
1,82,TRACK,1,1,0.8886,0.9697,0,36.544
1,83,TRACK,1,1,0.8881,0.9114,0,31.246
1,84,TRACK,1,1,0.9354,0.8720,0,29.417
1,85,TRACK,1,1,0.8933,0.8815,0,34.644
1,86,TRACK,1,1,0.9404,0.9093,0,33.037
1,87,TRACK,1,1,0.9353,0.9392,0,36.270
1,88,TRACK,1,1,0.8017,0.9108,0,34.465
1,89,TRACK,1,1,0.9342,0.9078,0,34.375
1,90,TRACK,1,1,0.9281,0.8775,0,28.860
1,91,TRACK,1,1,0.8835,0.8586,0,37.056
1,92,TRACK,1,1,0.8934,0.8689,0,31.241
1,93,TRACK,1,1,0.9289,0.8559,0,31.699
1,94,TRACK,1,1,0.8559,0.8640,0,31.408
1,95,TRACK,1,1,0.9308,0.9410,0,25.662
1,96,TRACK,1,1,0.8529,0.9574,0,30.877
1,97,TRACK,1,1,0.8876,0.8827,0,32.283
1,98,TRACK,1,1,0.8998,0.8854,0,30.388
1,99,TRACK,1,1,0.8719,0.8937,0,31.796
1,100,TRACK,1,1,0.8439,0.9017,0,32.302
1,101,TRACK,1,1,0.8842,0.9484,0,36.245
1,102,TRACK,1,1,0.8606,0.8231,0,28.772
1,103,TRACK,1,1,0.8537,0.8725,0,29.809
1,104,TRACK,1,1,0.9189,0.8780,0,34.662
1,105,TRACK,1,1,0.9311,0.9772,0,34.752
1,106,TRACK,1,1,0.8217,0.9447,0,34.115
1,107,TRACK,1,1,0.8535,0.8814,0,34.694
1,108,TRACK,1,1,0.8291,0.9155,0,33.669
1,109,TRACK,1,1,0.8797,0.8830,0,27.307
1,110,TRACK,1,1,0.8221,0.9612,0,28.857
1,111,TRACK,1,0,0.8880,,0,25.720
1,112,TRACK,1,0,0.8828,,0,29.484
1,113,TRACK,1,0,0.8830,,0,27.681
1,114,TRACK,1,0,0.8857,,0,27.360
1,115,TRACK,1,0,0.8820,,0,29.293
1,116,TRACK,1,0,0.8827,,0,33.616
1,117,TRACK,1,0,0.8825,,0,27.584
1,118,TRACK,1,0,0.8827,,0,28.428
1,119,TRACK,1,1,0.8805,0.8376,0,31.377
1,120,TRACK,1,1,0.8614,0.9490,0,32.164
1,121,TRACK,1,1,0.8832,0.9749,0,33.183
1,122,TRACK,1,1,0.8292,0.9537,0,27.171
1,123,TRACK,1,1,0.8599,0.9550,0,28.805
1,124,TRACK,1,1,0.8521,0.9552,0,29.123
1,125,TRACK,1,1,0.8130,0.9261,0,31.350
1,126,TRACK,1,1,0.8314,0.9822,0,28.983
1,127,TRACK,1,1,0.8641,0.9805,0,32.549
1,128,TRACK,1,1,0.8559,0.9895,0,30.639
1,129,TRACK,1,1,0.8491,0.9726,0,29.066
1,130,TRACK,1,1,0.8843,0.9176,0,34.895
1,131,TRACK,1,1,0.7758,0.9476,0,32.723
1,132,TRACK,1,1,0.8888,0.9830,0,27.575
1,133,TRACK,1,1,0.8852,0.9073,0,28.584
1,134,TRACK,1,1,0.8040,0.9392,0,30.990
1,135,TRACK,1,1,0.8633,0.9655,0,34.314
1,136,TRACK,1,1,0.8880,0.9699,0,33.117
1,137,TRACK,1,1,0.8177,0.9377,0,36.257
1,138,TRACK,1,1,0.8910,0.9564,0,30.983
1,139,TRACK,1,1,0.9165,0.8916,0,32.597
1,140,TRACK,1,1,0.8041,0.9455,0,29.321
1,141,TRACK,1,1,0.9413,0.9602,0,29.612
1,142,TRACK,1,1,0.9159,0.9734,0,33.663
1,143,TRACK,1,1,0.8893,0.9093,0,31.154
1,144,TRACK,1,1,0.8331,0.9575,0,32.120
1,145,TRACK,1,1,0.8734,0.9284,0,28.654
1,146,TRACK,1,1,0.9487,0.9353,0,33.445
1,147,TRACK,1,1,0.8576,0.9168,0,26.918
1,148,TRACK,1,1,0.8651,0.9395,0,33.009
1,149,TRACK,1,1,0.9087,0.9524,0,35.023
1,150,TRACK,1,1,0.8922,0.9239,0,30.781
1,151,TRACK,1,1,0.8330,0.9345,0,29.167
1,152,TRACK,1,1,0.9144,0.9692,0,33.923
1,153,TRACK,1,1,0.8739,0.9247,0,30.862
1,154,TRACK,1,1,0.8338,0.8688,0,30.831
1,155,TRACK,1,1,0.9376,0.8289,0,30.260
1,156,TRACK,1,1,0.8269,0.9077,0,34.104
1,157,TRACK,1,1,0.8511,0.9102,0,32.573
1,158,TRACK,1,1,0.9470,0.9418,0,29.693
1,159,TRACK,1,1,0.9178,0.9002,0,31.473
1,160,TRACK,1,1,0.8276,0.8884,0,30.520
1,161,TRACK,1,1,0.7954,0.9128,0,34.644
1,162,TRACK,1,1,0.8909,0.8587,0,38.445
1,163,TRACK,1,1,0.8318,0.8857,0,28.820
1,164,TRACK,1,1,0.9135,0.9279,0,31.462
1,165,TRACK,1,1,0.9060,0.9404,0,33.030
1,166,TRACK,1,1,0.8826,0.8783,0,32.913
1,167,TRACK,1,1,0.8359,0.9192,0,29.175
1,168,TRACK,1,1,0.8490,0.9329,0,28.051
1,169,TRACK,1,1,0.9085,0.9004,0,34.679
1,170,TRACK,1,1,0.8309,0.9356,0,31.041
1,171,TRACK,1,1,0.9159,0.9314,0,31.247
1,172,TRACK,1,1,0.8802,0.9461,0,35.243
1,173,TRACK,1,1,0.8507,0.9050,0,34.815
1,174,TRACK,1,1,0.8077,0.9472,0,34.254
1,175,TRACK,1,1,0.9472,0.9427,0,37.812
1,176,TRACK,1,1,0.8708,0.8920,0,31.722
1,177,TRACK,1,1,0.8537,0.9519,0,31.601
1,178,TRACK,1,1,0.9226,0.9282,0,32.133
1,179,TRACK,1,1,0.9505,0.9050,0,30.488
1,180,TRACK,1,1,0.8166,0.9372,0,31.485
1,181,TRACK,1,1,0.9444,0.9437,0,35.165
1,182,TRACK,1,1,0.8881,0.9795,0,33.087
1,183,TRACK,1,1,0.8642,0.9499,0,26.288
1,184,TRACK,1,1,0.8595,0.9458,0,28.323
1,185,TRACK,1,1,0.8814,0.9787,0,30.768
1,186,TRACK,1,1,0.8364,0.9543,0,33.800
1,187,TRACK,1,1,0.8624,0.9753,0,37.307
1,188,TRACK,1,1,0.8908,0.9442,0,29.751
1,189,TRACK,1,1,0.8228,0.9498,0,29.580
1,190,TRACK,1,1,0.8888,0.9826,0,25.643
1,191,TRACK,1,1,0.8369,0.9619,0,29.120
1,192,TRACK,1,1,0.8897,0.9751,0,27.876
