N,frame_id,mode,yolo_ran,refreshed,sim,iou,lost_counter,frame_ms
4,169,TRACK,0,0,0.7926,,0,9.869
4,170,TRACK,0,0,0.7926,,0,8.960
4,171,TRACK,0,0,0.7920,,0,13.084
4,172,TRACK,1,1,0.7904,0.9334,0,34.051
4,173,TRACK,0,0,0.8249,,0,13.126
4,174,TRACK,0,0,0.8224,,0,15.313
4,175,TRACK,0,0,0.8217,,0,12.781
4,176,TRACK,1,1,0.8169,0.9318,0,34.666
4,177,TRACK,0,0,0.9364,,0,14.092
4,178,TRACK,0,0,0.9351,,0,15.045
4,179,TRACK,0,0,0.9327,,0,13.664
4,180,TRACK,1,1,0.9377,0.8798,0,33.047
4,181,TRACK,0,0,0.8920,,0,7.852
4,182,TRACK,0,0,0.8883,,0,14.412
4,183,TRACK,0,0,0.8883,,0,13.940
4,184,TRACK,1,1,0.8905,0.8996,0,33.613
4,185,TRACK,0,0,0.9061,,0,13.748
4,186,TRACK,0,0,0.9075,,0,15.301
4,187,TRACK,0,0,0.9086,,0,14.344
4,188,TRACK,1,1,0.9109,0.9468,0,32.562
4,189,TRACK,0,0,0.9470,,0,13.975
4,190,TRACK,0,0,0.9449,,0,14.851
4,191,TRACK,0,0,0.9393,,0,14.112
4,192,TRACK,1,1,0.9408,0.9363,0,31.359
