N,frame_id,mode,yolo_ran,refreshed,sim,iou,lost_counter,frame_ms
7,102,TRACK,0,0,0.9194,,0,13.380
7,103,TRACK,0,0,0.9178,,0,14.638
7,104,TRACK,0,0,0.9163,,0,13.906
7,105,TRACK,1,1,0.9081,0.9198,0,31.250
7,106,TRACK,0,0,0.8883,,0,10.905
7,107,TRACK,0,0,0.8906,,0,17.408
7,108,TRACK,0,0,0.8894,,0,14.755
7,109,TRACK,0,0,0.8901,,0,16.378
7,110,TRACK,0,0,0.8887,,0,12.235
7,111,TRACK,0,0,0.8911,,0,14.771
7,112,TRACK,1,1,0.8865,0.9355,0,31.875
7,113,TRACK,0,0,0.8552,,0,10.557
7,114,TRACK,0,0,0.8581,,0,17.343
7,115,TRACK,0,0,0.8559,,0,15.360
7,116,TRACK,0,0,0.8551,,0,13.773
7,117,TRACK,0,0,0.8565,,0,13.865
7,118,TRACK,0,0,0.8558,,0,14.299
7,119,TRACK,1,1,0.8538,0.9190,0,31.701
7,120,TRACK,0,0,0.8584,,0,20.829
7,121,TRACK,0,0,0.8604,,0,9.065
7,122,TRACK,0,0,0.8573,,0,13.963
7,123,TRACK,0,0,0.8615,,0,15.485
7,124,TRACK,0,0,0.8483,,0,13.307
7,125,TRACK,0,0,0.8577,,0,14.829
7,126,TRACK,1,1,0.8608,0.9200,0,33.487
7,127,TRACK,0,0,0.8353,,0,13.099
7,128,TRACK,0,0,0.8308,,0,14.813
7,129,TRACK,0,0,0.8327,,0,14.162
7,130,TRACK,0,0,0.8286,,0,13.571
7,131,TRACK,0,0,0.8297,,0,22.499
7,132,TRACK,0,0,0.8251,,0,16.484
7,133,TRACK,1,1,0.8273,0.9600,0,30.965
7,134,TRACK,0,0,0.8295,,0,9.073
7,135,TRACK,0,0,0.8286,,0,17.180
7,136,TRACK,0,0,0.8251,,0,15.029
7,137,TRACK,0,0,0.8223,,0,14.656
7,138,TRACK,0,0,0.8232,,0,14.965
7,139,TRACK,0,0,0.8238,,0,13.424
7,140,TRACK,1,1,0.8235,0.9403,0,35.432
7,141,TRACK,0,0,0.9430,,0,13.455
7,142,TRACK,0,0,0.9394,,0,17.689
7,143,TRACK,0,0,0.9382,,0,15.165
7,144,TRACK,0,0,0.9411,,0,17.126
7,145,TRACK,0,0,0.9352,,0,15.738
7,146,TRACK,0,0,0.9389,,0,14.838
7,147,TRACK,1,1,0.9352,0.9082,0,32.906
7,148,TRACK,0,0,0.8356,,0,10.223
7,149,TRACK,0,0,0.8364,,0,14.075
7,150,TRACK,0,0,0.8370,,0,14.999
7,151,TRACK,0,0,0.8367,,0,12.749
7,152,TRACK,0,0,0.8320,,0,15.742
7,153,TRACK,0,0,0.8361,,0,15.414
7,154,TRACK,1,1,0.8338,0.8874,0,29.291
7,155,TRACK,0,0,0.9707,,0,8.457
7,156,TRACK,0,0,0.9657,,0,12.921
7,157,TRACK,0,0,0.9675,,0,14.934
7,158,TRACK,0,0,0.9675,,0,13.979
7,159,TRACK,0,0,0.9630,,0,12.389
7,160,TRACK,0,0,0.9626,,0,14.007
7,161,TRACK,1,1,0.9607,0.9650,0,32.649
7,162,TRACK,0,0,0.8560,,0,11.675
7,163,TRACK,0,0,0.8575,,0,17.620
7,164,TRACK,0,0,0.8520,,0,14.968
7,165,TRACK,0,0,0.8569,,0,14.322
7,166,TRACK,0,0,0.8559,,0,14.081
7,167,TRACK,0,0,0.8552,,0,15.093
7,168,TRACK,1,1,0.8493,0.8870,0,31.059
7,169,TRACK,0,0,0.7680,,0,11.385
7,170,TRACK,0,0,0.7679,,0,12.015
7,171,TRACK,0,0,0.7672,,0,13.619
7,172,TRACK,0,0,0.7659,,0,14.773
7,173,TRACK,0,0,0.7678,,0,16.661
7,174,TRACK,0,0,0.7692,,0,15.744
7,175,TRACK,1,1,0.7693,0.9365,0,43.285
7,176,TRACK,0,0,0.8458,,0,16.711
7,177,TRACK,0,0,0.8432,,0,19.387
7,178,TRACK,0,0,0.8432,,0,13.762
7,179,TRACK,0,0,0.8429,,0,15.661
7,180,TRACK,0,0,0.8472,,0,16.233
7,181,TRACK,0,0,0.8463,,0,15.318
7,182,TRACK,1,1,0.8479,0.9144,0,35.356
7,183,TRACK,0,0,0.9503,,0,10.133
7,184,TRACK,0,0,0.9456,,0,16.526
7,185,TRACK,0,0,0.9483,,0,16.174
7,186,TRACK,0,0,0.9505,,0,15.958
7,187,TRACK,0,0,0.9475,,0,15.535
7,188,TRACK,0,0,0.9473,,0,14.215
7,189,TRACK,1,1,0.9479,0.9081,0,33.826
7,190,TRACK,0,0,0.8321,,0,10.704
7,191,TRACK,0,0,0.8307,,0,13.794
7,192,TRACK,0,0,0.8273,,0,11.991
